MID,arv_date,arv_yr,routeID,shipID,q_psgrs,avg_crss
38056,2/9/1885,1885,6,455,1,7
38100,3/19/1885,1885,6,455,10,7
38146,5/1/1885,1885,6,455,9,7
38211,6/13/1885,1885,6,455,1,7
38332,9/2/1885,1885,6,455,3,7
80691,7/23/1885,1885,6,455,4,7
80748,11/27/1885,1885,6,455,6,7
38619,4/17/1886,1886,6,455,7,7
38809,8/19/1886,1886,6,455,2,7
38876,9/30/1886,1886,6,455,33,7
39050,2/5/1887,1887,6,455,32,7
39204,4/8/1887,1887,6,455,10,7
39268,6/29/1887,1887,6,455,8,7
40138,9/8/1887,1887,6,455,4,7
40481,5/31/1888,1888,6,455,134,6
40612,8/10/1888,1888,6,455,4,6
40767,12/1/1888,1888,6,455,7,6
40868,2/23/1889,1889,6,455,1,6
40955,4/22/1889,1889,6,455,3,6
41003,5/23/1889,1889,6,455,16,6
41058,6/27/1889,1889,6,455,2,6
41116,8/1/1889,1889,6,455,17,6
41162,9/4/1889,1889,6,455,99,6
81457,11/14/1889,1889,6,455,11,6
41519,7/3/1890,1890,6,455,118,6
41645,10/15/1890,1890,6,455,30,6
81560,4/24/1890,1890,6,455,2,6
81589,5/29/1890,1890,6,455,177,6
81603,8/7/1890,1890,6,455,113,6
41732,2/20/1891,1891,6,455,24,6
41767,3/25/1891,1891,6,455,57,6
41827,5/14/1891,1891,6,455,12,6
41995,8/27/1891,1891,6,455,137,6
42056,10/1/1891,1891,6,455,190,6
42360,6/18/1891,1891,6,455,146,6
42369,7/22/1891,1891,6,455,227,6
42384,11/4/1891,1891,6,455,12,6
42397,12/11/1891,1891,6,455,54,6
42230,4/7/1892,1892,6,455,1,6
42447,5/11/1892,1892,6,455,34,6
42480,6/16/1892,1892,6,455,5,6
42495,7/21/1892,1892,6,455,1,6
42791,8/23/1893,1893,6,455,11,6
42879,11/11/1893,1893,6,455,72,6
82287,3/30/1893,1893,6,455,1,6
82324,5/3/1893,1893,6,455,7,6
82364,6/7/1893,1893,6,455,26,6
82388,7/12/1893,1893,6,455,29,6
82412,9/26/1893,1893,6,455,4,6
82429,12/7/1893,1893,6,455,12,6
42948,1/10/1894,1894,6,455,4,6
43134,6/5/1894,1894,6,455,1,6
43188,7/11/1894,1894,6,455,1,6
43315,9/25/1894,1894,6,455,3,6
43353,10/30/1894,1894,6,455,1,6
43392,12/5/1894,1894,6,455,4,6
82501,2/23/1894,1894,6,455,11,6
82514,3/30/1894,1894,6,455,3,6
82535,5/3/1894,1894,6,455,27,6
43431,1/9/1895,1895,6,455,2,5
43477,2/20/1895,1895,6,455,3,5
43673,8/21/1895,1895,6,455,22,5
43815,12/3/1895,1895,6,455,9,5
44170,3/27/1895,1895,6,455,39,5
82673,6/6/1895,1895,6,455,52,5
82701,9/25/1895,1895,6,455,2,5
43870,1/23/1896,1896,6,455,1,5
43912,2/27/1896,1896,6,455,1,5
43955,4/2/1896,1896,6,455,14,5
44010,5/6/1896,1896,6,455,32,5
44075,6/10/1896,1896,6,455,12,5
44176,7/22/1896,1896,6,455,27,5
44231,8/26/1896,1896,6,455,22,5
44292,9/30/1896,1896,6,455,8,5
44347,11/4/1896,1896,6,455,8,5
44392,12/10/1896,1896,6,455,8,5
44440,1/20/1897,1897,6,455,4,5
44480,2/26/1897,1897,6,455,1,5
44520,4/1/1897,1897,6,455,9,5
44567,5/5/1897,1897,6,455,6,5
44615,6/10/1897,1897,6,455,31,5
37738,5/12/1884,1884,92,456,1,7
39018,1/8/1887,1887,11,456,1,7
39232,6/13/1887,1887,12,456,4,7
81569,5/3/1890,1890,11,456,1,6
42356,6/3/1891,1891,11,456,1,6
42376,9/13/1891,1891,11,456,1,6
37753,5/22/1884,1884,121,457,2,7
37789,6/14/1884,1884,21,458,83,7
37872,9/9/1884,1884,21,458,109,7
37923,10/11/1884,1884,21,458,37,7
37964,11/10/1884,1884,21,458,72,7
38001,12/15/1884,1884,21,458,21,7
39733,7/12/1884,1884,21,458,2,7
38061,2/14/1885,1885,21,458,4,7
38102,3/21/1885,1885,21,458,15,7
38133,4/18/1885,1885,21,458,9,7
38171,5/16/1885,1885,21,458,241,7
38253,7/11/1885,1885,21,458,27,7
38306,8/15/1885,1885,21,458,32,7
38343,9/12/1885,1885,21,458,10,7
38378,10/10/1885,1885,21,458,9,7
38420,11/7/1885,1885,21,458,212,7
38460,12/5/1885,1885,21,458,48,7
38516,1/23/1886,1886,21,458,24,7
38556,2/20/1886,1886,21,458,5,7
38588,3/22/1886,1886,21,458,2,7
38617,4/17/1886,1886,21,458,18,7
38656,5/14/1886,1886,21,458,86,7
38697,6/12/1886,1886,21,458,68,7
38742,7/10/1886,1886,21,458,17,7
38806,8/17/1886,1886,21,458,2,7
38900,10/12/1886,1886,21,458,30,7
38934,11/9/1886,1886,21,458,56,7
38971,12/7/1886,1886,35,458,40,7
39063,2/14/1887,1887,21,458,86,7
39099,3/14/1887,1887,21,458,24,7
39132,4/19/1887,1887,21,458,68,7
39163,5/6/1887,1887,21,458,78,7
39217,6/4/1887,1887,21,458,126,7
39272,7/1/1887,1887,30,458,26,7
39341,8/8/1887,1887,30,458,12,7
39394,9/10/1887,1887,30,458,19,7
40152,10/7/1887,1887,30,458,19,7
40289,1/23/1888,1888,30,458,10,6
40322,2/18/1888,1888,30,458,1,6
40441,5/7/1888,1888,21,458,104,6
40508,6/14/1888,1888,30,458,17,6
40557,7/13/1888,1888,30,458,40,6
40616,8/13/1888,1888,30,458,33,6
40668,9/14/1888,1888,30,458,24,6
40698,10/11/1888,1888,30,458,5,6
40783,12/11/1888,1888,30,458,9,6
40836,1/26/1889,1889,30,458,22,6
40874,2/26/1889,1889,30,458,26,6
40912,3/26/1889,1889,30,458,83,6
40953,4/22/1889,1889,30,458,309,6
41044,6/18/1889,1889,30,458,48,6
41099,7/23/1889,1889,30,458,51,6
41141,8/19/1889,1889,30,458,27,6
41184,9/17/1889,1889,30,458,85,6
41221,10/16/1889,1889,30,458,50,6
41258,11/12/1889,1889,30,458,33,6
41280,12/10/1889,1889,21,458,35,6
41340,2/26/1890,1890,30,458,37,6
41365,3/26/1890,1890,30,458,103,6
41405,4/22/1890,1890,30,458,134,6
41451,5/20/1890,1890,30,458,288,6
41495,6/18/1890,1890,30,458,178,6
41548,7/22/1890,1890,21,458,84,6
41610,9/16/1890,1890,30,458,57,6
41644,10/14/1890,1890,30,458,55,6
41719,2/9/1891,1891,30,458,32,6
41752,3/11/1891,1891,30,458,147,6
41780,4/7/1891,1891,30,458,138,6
41813,5/5/1891,1891,30,458,203,6
41851,6/2/1891,1891,30,458,112,6
41900,6/30/1891,1891,30,458,195,6
41968,8/3/1891,1891,30,458,107,6
42004,9/1/1891,1891,30,458,109,6
42054,9/29/1891,1891,30,458,122,6
42094,10/28/1891,1891,30,458,70,6
42129,11/24/1891,1891,30,458,89,6
42153,12/22/1891,1891,30,458,186,6
42185,2/4/1892,1892,30,458,98,6
42198,3/2/1892,1892,30,458,55,6
42221,3/29/1892,1892,30,458,248,6
42441,4/26/1892,1892,21,458,46,6
42456,5/24/1892,1892,21,458,34,6
42482,6/21/1892,1892,30,458,176,6
42496,7/25/1892,1892,30,458,134,6
42511,8/23/1892,1892,21,458,68,6
42688,5/31/1893,1893,21,458,72,6
42722,6/26/1893,1893,21,458,352,6
42753,7/24/1893,1893,120,458,166,6
42789,8/22/1893,1893,21,458,131,6
42859,10/17/1893,1893,30,458,90,6
42894,11/14/1893,1893,21,458,36,6
42937,12/30/1893,1893,21,458,10,6
42971,9/19/1893,1893,30,458,40,6
42962,1/27/1894,1894,21,458,41,6
43072,4/19/1894,1894,21,458,34,6
43200,7/17/1894,1894,30,458,18,6
43255,8/20/1894,1894,21,458,25,6
43301,9/17/1894,1894,21,458,10,6
43329,10/15/1894,1894,30,458,8,6
43409,12/21/1894,1894,30,458,10,6
43454,2/1/1895,1895,30,458,11,5
43489,3/1/1895,1895,30,458,6,5
43626,7/23/1895,1895,21,458,78,5
43670,8/19/1895,1895,21,458,106,5
43739,10/15/1895,1895,30,458,67,5
43799,11/23/1895,1895,21,458,24,5
43947,3/25/1896,1896,30,458,131,5
37791,6/14/1884,1884,46,459,1,7
39182,5/16/1887,1887,46,459,9,7
40324,2/20/1888,1888,42,459,18,6
42265,5/12/1892,1892,42,459,5,6
43730,10/5/1895,1895,41,459,2,5
43806,11/26/1895,1895,42,459,2,5
37809,6/30/1884,1884,2,460,1,7
38193,5/30/1885,1885,2,460,111,7
38252,7/11/1885,1885,2,460,23,7
38317,8/24/1885,1885,2,460,24,7
80725,10/3/1885,1885,2,460,3,7
38692,6/8/1886,1886,2,460,7,7
80816,4/24/1886,1886,2,460,23,7
80868,7/20/1886,1886,2,460,1,7
39029,1/22/1887,1887,2,460,9,7
39096,3/9/1887,1887,2,460,15,7
40189,10/31/1887,1887,2,460,3,7
40256,12/22/1887,1887,2,460,2,7
40307,2/6/1888,1888,2,460,1,6
40527,6/25/1888,1888,2,460,111,6
81683,10/6/1890,1890,18,460,10,6
16368,8/1/1891,1891,134,460,57,6
41806,4/27/1891,1891,2,460,177,6
41867,6/11/1891,1891,2,460,172,6
42058,10/2/1891,1891,135,460,331,6
1119,7/18/1892,1892,2,460,51,6
42218,3/28/1892,1892,135,460,86,6
42448,5/16/1892,1892,135,460,28,6
42855,10/13/1893,1893,2,460,27,6
60087,7/13/1893,1893,2,460,31,6
82285,3/25/1893,1893,135,460,8,6
82357,5/27/1893,1893,18,460,483,6
43198,7/16/1894,1894,2,460,28,6
43276,1/3/1894,1894,2,460,116,6
43349,10/29/1894,1894,135,460,29,6
43408,12/19/1894,1894,2,460,150,6
43492,3/4/1895,1895,2,460,49,5
43542,5/6/1895,1895,2,460,8,5
43644,8/3/1895,1895,2,460,23,5
43742,10/16/1895,1895,2,460,27,5
43809,11/29/1895,1895,2,460,22,5
43859,1/13/1896,1896,135,460,70,5
43939,3/19/1896,1896,135,460,130,5
44065,6/5/1896,1896,2,460,55,5
44219,8/17/1896,1896,2,460,43,5
44298,10/3/1896,1896,2,460,29,5
44361,11/16/1896,1896,2,460,27,5
44413,12/30/1896,1896,2,460,21,5
60328,4/27/1896,1896,2,460,15,5
44470,2/13/1897,1897,2,460,54,5
44588,5/24/1897,1897,2,460,60,5
37863,9/4/1884,1884,83,461,130,7
38887,10/6/1886,1886,73,461,4,7
38973,12/9/1886,1886,73,461,1,7
40453,5/15/1888,1888,83,461,163,6
16238,5/3/1889,1889,81,461,107,6
16248,6/26/1889,1889,81,461,24,6
16255,8/10/1889,1889,81,461,14,6
16261,9/28/1889,1889,81,461,36,6
37606,1/16/1884,1884,140,462,23,7
37742,5/16/1884,1884,140,462,72,7
37869,9/8/1884,1884,73,462,9,7
39736,7/14/1884,1884,140,462,43,7
38166,5/15/1885,1885,73,462,40,7
38443,11/23/1885,1885,140,462,9,7
38546,2/20/1886,1886,140,462,7,7
38631,4/24/1886,1886,73,462,1,7
37912,10/6/1884,1884,73,463,5,7
38135,4/20/1885,1885,73,463,6,7
38224,6/19/1885,1885,73,463,31,7
38314,8/22/1885,1885,140,463,51,7
38395,10/23/1885,1885,73,463,31,7
38491,12/31/1885,1885,140,463,5,7
38565,3/5/1886,1886,140,463,11,7
38666,5/21/1886,1886,73,463,2,7
37917,10/8/1884,1884,135,464,1,7
38081,3/3/1885,1885,135,464,1,7
38209,6/8/1885,1885,135,464,41,7
38263,7/18/1885,1885,135,464,16,7
38327,8/29/1885,1885,135,464,9,7
38380,10/12/1885,1885,135,464,16,7
38441,11/23/1885,1885,135,464,21,7
38683,5/31/1886,1886,135,464,7,7
38885,10/5/1886,1886,135,464,17,7
80865,7/12/1886,1886,135,464,109,7
39310,7/25/1887,1887,135,464,7,7
40137,9/7/1887,1887,135,464,1,7
40411,4/16/1888,1888,135,464,28,6
40478,5/28/1888,1888,135,464,250,6
40554,7/10/1888,1888,135,464,35,6
40627,8/20/1888,1888,135,464,18,6
40725,10/1/1888,1888,135,464,4,6
40747,11/16/1888,1888,135,464,16,6
40818,1/10/1889,1889,2,464,13,6
40876,2/28/1889,1889,2,464,24,6
81327,4/6/1889,1889,2,464,31,6
37714,4/21/1884,1884,110,465,2,7
37758,5/26/1884,1884,110,465,2,7
37928,10/13/1884,1884,104,465,2,7
39729,7/5/1884,1884,104,465,1,7
39753,8/4/1884,1884,110,465,3,7
38074,2/24/1885,1885,104,465,8,7
38111,3/30/1885,1885,104,465,9,7
38184,5/25/1885,1885,110,465,14,7
38265,7/20/1885,1885,110,465,29,7
38308,8/17/1885,1885,110,465,9,7
38422,11/9/1885,1885,110,465,2,7
38462,12/8/1885,1885,110,465,7,7
38506,1/12/1886,1886,110,465,11,7
38534,2/9/1886,1886,110,465,17,7
38650,5/10/1886,1886,110,465,8,7
38691,6/7/1886,1886,110,465,97,7
38783,8/2/1886,1886,110,465,42,7
38827,8/30/1886,1886,110,465,4,7
38953,11/23/1886,1886,110,465,113,7
38986,12/20/1886,1886,104,465,22,7
60310,3/8/1886,1886,110,465,25,7
39047,2/1/1887,1887,104,465,9,7
39094,3/8/1887,1887,104,465,17,7
39306,7/15/1887,1887,110,465,7,7
40200,11/14/1887,1887,110,465,15,7
40228,8/22/1887,1887,110,465,2,7
40245,12/12/1887,1887,110,465,66,7
40308,2/6/1888,1888,110,465,25,6
40345,3/5/1888,1888,110,465,41,6
40389,4/2/1888,1888,110,465,7,6
40476,5/28/1888,1888,110,465,63,6
40522,6/25/1888,1888,110,465,130,6
40575,7/23/1888,1888,110,465,46,6
40628,8/20/1888,1888,110,465,26,6
40780,12/10/1888,1888,110,465,18,6
40850,2/5/1889,1889,110,465,24,6
40880,3/4/1889,1889,104,465,13,6
40924,4/1/1889,1889,110,465,31,6
41007,5/27/1889,1889,110,465,92,6
41055,6/25/1889,1889,110,465,63,6
41097,7/22/1889,1889,110,465,60,6
41138,8/19/1889,1889,110,465,6,6
41257,11/11/1889,1889,110,465,8,6
81437,10/15/1889,1889,110,465,10,6
41319,2/3/1890,1890,110,465,12,6
41347,3/3/1890,1890,110,465,23,6
41445,5/26/1890,1890,110,465,61,6
41504,6/23/1890,1890,110,465,96,6
41641,10/13/1890,1890,110,465,16,6
41664,11/10/1890,1890,110,465,71,6
41712,1/26/1891,1891,110,465,14,6
41736,2/23/1891,1891,110,465,37,6
41762,3/23/1891,1891,110,465,103,6
41833,5/18/1891,1891,110,465,21,6
41870,6/15/1891,1891,110,465,78,6
41917,7/13/1891,1891,110,465,128,6
41978,8/10/1891,1891,110,465,144,6
42061,10/5/1891,1891,104,465,141,6
42098,11/2/1891,1891,104,465,76,6
42133,11/30/1891,1891,110,465,111,6
42161,12/28/1891,1891,110,465,96,6
42219,3/28/1892,1892,110,465,130,6
42253,4/25/1892,1892,110,465,77,6
42276,5/23/1892,1892,104,465,41,6
42290,6/20/1892,1892,118,465,137,6
42308,7/18/1892,1892,110,465,188,6
42334,10/8/1892,1892,110,465,111,6
42407,2/1/1892,1892,110,465,34,6
42424,2/29/1892,1892,110,465,105,6
42508,8/15/1892,1892,110,465,173,6
42631,2/21/1893,1893,110,465,7,6
42646,3/20/1893,1893,110,465,24,6
42662,4/17/1893,1893,110,465,71,6
42670,5/15/1893,1893,110,465,13,6
43228,8/6/1894,1894,110,465,80,6
43376,11/20/1894,1894,110,465,1,6
82599,9/5/1894,1894,110,465,1,6
43457,2/4/1895,1895,110,465,18,5
43518,4/2/1895,1895,110,465,2,5
82686,7/30/1895,1895,110,465,9,5
43863,1/13/1896,1896,110,465,13,5
43891,2/10/1896,1896,110,465,39,5
44460,2/8/1897,1897,110,465,18,5
37944,10/24/1884,1884,119,466,1,7
37953,10/31/1884,1884,21,467,10,7
37680,3/31/1884,1884,36,468,32,7
37719,4/25/1884,1884,30,468,84,7
37755,5/24/1884,1884,30,468,37,7
37796,6/20/1884,1884,30,468,18,7
37827,7/19/1884,1884,30,468,10,7
37847,8/16/1884,1884,30,468,13,7
37879,9/13/1884,1884,30,468,11,7
37925,10/13/1884,1884,30,468,11,7
37971,11/15/1884,1884,30,468,120,7
38007,12/22/1884,1884,21,468,29,7
38108,3/28/1885,1885,30,468,102,7
38141,4/25/1885,1885,30,468,72,7
38182,5/23/1885,1885,30,468,70,7
38227,6/20/1885,1885,30,468,30,7
38264,7/18/1885,1885,30,468,1,7
38315,8/22/1885,1885,30,468,19,7
38350,9/19/1885,1885,30,468,27,7
38387,10/19/1885,1885,30,468,39,7
38426,11/14/1885,1885,30,468,69,7
38466,12/12/1885,1885,30,468,5,7
38523,1/30/1886,1886,30,468,14,7
38558,3/1/1886,1886,30,468,3,7
38595,3/30/1886,1886,30,468,16,7
38629,4/24/1886,1886,30,468,9,7
38669,5/22/1886,1886,30,468,38,7
38709,6/19/1886,1886,30,468,11,7
38765,7/24/1886,1886,30,468,29,7
38854,9/18/1886,1886,30,468,20,7
38940,11/13/1886,1886,110,468,66,7
38979,12/13/1886,1886,30,468,25,7
39019,1/10/1887,1887,30,468,7,7
39104,3/15/1887,1887,30,468,25,7
39137,4/12/1887,1887,30,468,19,7
39169,5/11/1887,1887,30,468,69,7
39224,6/7/1887,1887,30,468,129,7
39275,7/5/1887,1887,30,468,36,7
39352,8/12/1887,1887,30,468,19,7
40153,10/10/1887,1887,30,468,7,7
40194,11/9/1887,1887,30,468,83,7
40248,12/17/1887,1887,21,468,39,7
40291,1/25/1888,1888,36,468,4,6
40328,2/21/1888,1888,30,468,7,6
40372,3/22/1888,1888,30,468,57,6
40413,4/18/1888,1888,30,468,63,6
40454,5/16/1888,1888,30,468,165,6
40504,6/12/1888,1888,30,468,80,6
40553,7/10/1888,1888,30,468,42,6
40602,8/7/1888,1888,30,468,37,6
40661,9/11/1888,1888,30,468,57,6
40697,10/9/1888,1888,30,468,20,6
40739,11/7/1888,1888,30,468,51,6
40936,4/12/1889,1889,30,468,70,6
40976,5/10/1889,1889,30,468,171,6
41026,6/7/1889,1889,30,468,127,6
41074,7/8/1889,1889,30,468,75,6
41127,8/9/1889,1889,30,468,41,6
41178,9/12/1889,1889,30,468,8,6
41216,10/11/1889,1889,21,468,3,6
41272,11/26/1889,1889,21,468,40,6
41304,1/14/1890,1890,30,468,20,6
41327,2/11/1890,1890,30,468,30,6
41354,3/11/1890,1890,30,468,93,6
41382,4/8/1890,1890,30,468,62,6
41428,5/7/1890,1890,30,468,200,6
41472,6/3/1890,1890,30,468,96,6
41517,6/1/1890,1890,30,468,212,6
41592,9/2/1890,1890,30,468,113,6
41625,9/30/1890,1890,30,468,26,6
41674,11/25/1890,1890,30,468,102,6
81604,8/5/1890,1890,30,468,69,6
41703,1/14/1891,1891,21,468,30,6
41757,3/17/1891,1891,30,468,150,6
41789,4/14/1891,1891,30,468,147,6
41825,5/12/1891,1891,30,468,100,6
41863,6/9/1891,1891,30,468,199,6
41908,7/7/1891,1891,30,468,141,6
41980,8/11/1891,1891,30,468,118,6
42014,9/8/1891,1891,30,468,82,6
42062,10/6/1891,1891,30,468,74,6
42100,11/3/1891,1891,30,468,88,6
42167,1/19/1892,1892,30,468,71,6
38009,12/23/1884,1884,104,469,7,7
38023,1/9/1885,1885,133,470,1,7
38029,1/16/1885,1885,6,471,3,7
38075,2/24/1885,1885,2,472,2,7
38216,6/15/1885,1885,2,472,7,7
38273,7/25/1885,1885,2,472,39,7
38390,10/19/1885,1885,2,472,1,7
38647,5/8/1886,1886,2,472,2,7
38778,7/31/1886,1886,2,472,18,7
